"whosells"	"2781"	"udp"	"whosells"
"everydayrc"	"2782"	"tcp"	"everydayrc"
"everydayrc"	"2782"	"udp"	"everydayrc"
"aises"	"2783"	"tcp"	"AISES"
"aises"	"2783"	"udp"	"AISES"
"www-dev"	"2784"	"tcp"	"world wide web - development"
"www-dev"	"2784"	"udp"	"world wide web - development"
"aic-np"	"2785"	"tcp"	"aic-np"
"aic-np"	"2785"	"udp"	"aic-np"
"aic-oncrpc"	"2786"	"tcp"	"aic-oncrpc - Destiny MCD database"
"aic-oncrpc"	"2786"	"udp"	"aic-oncrpc - Destiny MCD database"
"piccolo"	"2787"	"tcp"	"piccolo - Cornerstone Software"
"piccolo"	"2787"	"udp"	"piccolo - Cornerstone Software"
"fryeserv"	"2788"	"tcp"	"NetWare Loadable Module - Seagate Software"
"fryeserv"	"2788"	"udp"	"NetWare Loadable Module - Seagate Software"
"media-agent"	"2789"	"tcp"	"Media Agent"
"media-agent"	"2789"	"udp"	"Media Agent"
"plgproxy"	"2790"	"tcp"	"PLG Proxy"
"plgproxy"	"2790"	"udp"	"PLG Proxy"
"mtport-regist"	"2791"	"tcp"	"MT Port Registrator"
"mtport-regist"	"2791"	"udp"	"MT Port Registrator"
"initlsmsad"	"2793"	"tcp"	"initlsmsad"
"initlsmsad"	"2793"	"udp"	"initlsmsad"
"aaftp"	"2794"	"tcp"	"aaftp"
"aaftp"	"2794"	"udp"	"aaftp"
"livestats"	"2795"	"tcp"	"LiveStats"
"livestats"	"2795"	"udp"	"LiveStats"
"ac-tech"	"2796"	"tcp"	"ac-tech"
"ac-tech"	"2796"	"udp"	"ac-tech"
"esp-encap"	"2797"	"tcp"	"esp-encap"
"esp-encap"	"2797"	"udp"	"esp-encap"
"tmesis-upshot"	"2798"	"tcp"	"TMESIS-UPShot"
"tmesis-upshot"	"2798"	"udp"	"TMESIS-UPShot"
"icon-discover"	"2799"	"tcp"	"ICON Discover"
"icon-discover"	"2799"	"udp"	"ICON Discover"
"acc-raid"	"2800"	"tcp"	"ACC RAID"
"acc-raid"	"2800"	"udp"	"ACC RAID"
"igcp"	"2801"	"tcp"	"IGCP"
"igcp"	"2801"	"udp"	"IGCP"
"btprjctrl"	"2803"	"tcp"	"btprjctrl"
"btprjctrl"	"2803"	"udp"	"btprjctrl"
"telexis-vtu"	"2804"	"tcp"	"Telexis VTU"
"telexis-vtu"	"2804"	"udp"	"Telexis VTU"
"wta-wsp-s"	"2805"	"tcp"	"WTA WSP-S"
"wta-wsp-s"	"2805"	"udp"	"WTA WSP-S"
"cspuni"	"2806"	"tcp"	"cspuni"
"cspuni"	"2806"	"udp"	"cspuni"
"cspmulti"	"2807"	"tcp"	"cspmulti"
"cspmulti"	"2807"	"udp"	"cspmulti"
"j-lan-p"	"2808"	"tcp"	"J-LAN-P"
"j-lan-p"	"2808"	"udp"	"J-LAN-P"
"corbaloc"	"2809"	"tcp"	"CORBA LOC"
"corbaloc"	"2809"	"udp"	"CORBA LOC"
"netsteward"	"2810"	"tcp"	"Active Net Steward"
"netsteward"	"2810"	"udp"	"Active Net Steward"
"gsiftp"	"2811"	"tcp"	"GSI FTP"
"gsiftp"	"2811"	"udp"	"GSI FTP"
"atmtcp"	"2812"	"tcp"	"atmtcp"
"atmtcp"	"2812"	"udp"	"atmtcp"
"llm-pass"	"2813"	"tcp"	"llm-pass"
"llm-pass"	"2813"	"udp"	"llm-pass"
"llm-csv"	"2814"	"tcp"	"llm-csv"
"llm-csv"	"2814"	"udp"	"llm-csv"
"lbc-measure"	"2815"	"tcp"	"LBC Measurement"
"lbc-measure"	"2815"	"udp"	"LBC Measurement"
"lbc-watchdog"	"2816"	"tcp"	"LBC Watchdog"
"lbc-watchdog"	"2816"	"udp"	"LBC Watchdog"
"nmsigport"	"2817"	"tcp"	"NMSig Port"
"nmsigport"	"2817"	"udp"	"NMSig Port"
"rmlnk"	"2818"	"tcp"	"rmlnk"
"rmlnk"	"2818"	"udp"	"rmlnk"
"fc-faultnotify"	"2819"	"tcp"	"FC Fault Notification"
"fc-faultnotify"	"2819"	"udp"	"FC Fault Notification"
"univision"	"2820"	"tcp"	"UniVision"
"univision"	"2820"	"udp"	"UniVision"
"vrts-at-port"	"2821"	"tcp"	"VERITAS Authentication Service"
"vrts-at-port"	"2821"	"udp"	"VERITAS Authentication Service"
"cqg-netlan"	"2823"	"tcp"	"CQG Net/LAN"
"cqg-netlan"	"2823"	"udp"	"CQG Net/LAN"
"slc-systemlog"	"2826"	"tcp"	"slc systemlog"
"slc-systemlog"	"2826"	"udp"	"slc systemlog"
"slc-ctrlrloops"	"2827"	"tcp"	"slc ctrlrloops"
"slc-ctrlrloops"	"2827"	"udp"	"slc ctrlrloops"
"itm-lm"	"2828"	"tcp"	"ITM License Manager "
"itm-lm"	"2828"	"udp"	"ITM License Manager "
"glishd"	"2833"	"tcp"	"glishd"
"glishd"	"2833"	"udp"	"glishd"
"evtp"	"2834"	"tcp"	"EVTP"
"evtp"	"2834"	"udp"	"EVTP"
"evtp-data"	"2835"	"tcp"	"EVTP-DATA"
"evtp-data"	"2835"	"udp"	"EVTP-DATA"
"catalyst"	"2836"	"tcp"	"catalyst"
"catalyst"	"2836"	"udp"	"catalyst"
"repliweb"	"2837"	"tcp"	"Repliweb"
"repliweb"	"2837"	"udp"	"Repliweb"
"starbot"	"2838"	"tcp"	"Starbot"
"starbot"	"2838"	"udp"	"Starbot"
"nmsigport"	"2839"	"tcp"	"NMSigPort"
"nmsigport"	"2839"	"udp"	"NMSigPort"
"pdnet"	"2843"	"tcp"	"PDnet"
"pdnet"	"2843"	"udp"	"PDnet"
"bpcp-poll"	"2844"	"tcp"	"BPCP POLL"
"bpcp-poll"	"2844"	"udp"	"BPCP POLL"
"bpcp-trap"	"2845"	"tcp"	"BPCP TRAP"
"bpcp-trap"	"2845"	"udp"	"BPCP TRAP"
"aimpp-hello"	"2846"	"tcp"	"AIMPP Hello"
"aimpp-hello"	"2846"	"udp"	"AIMPP Hello"
"aimpp-port-req"	"2847"	"tcp"	"AIMPP Port Req"
"aimpp-port-req"	"2847"	"udp"	"AIMPP Port Req"
"amt-blc-port"	"2848"	"tcp"	"AMT-BLC-PORT"
"amt-blc-port"	"2848"	"udp"	"AMT-BLC-PORT"
"fxp"	"2849"	"tcp"	"FXP"
"fxp"	"2849"	"udp"	"FXP"
"metaconsole"	"2850"	"tcp"	"MetaConsole"
"metaconsole"	"2850"	"udp"	"MetaConsole"
"webemshttp"	"2851"	"tcp"	"webemshttp"
"webemshttp"	"2851"	"udp"	"webemshttp"
"ispipes"	"2853"	"tcp"	"ISPipes"
"ispipes"	"2853"	"udp"	"ISPipes"
"infomover"	"2854"	"tcp"	"InfoMover"
"infomover"	"2854"	"udp"	"InfoMover"
"cesdinv"	"2856"	"tcp"	"cesdinv"
"cesdinv"	"2856"	"udp"	"cesdinv"
"simctlp"	"2857"	"tcp"	"SimCtIP"
"simctlp"	"2857"	"udp"	"SimCtIP"
"ecnp"	"2858"	"tcp"	"ECNP"
"ecnp"	"2858"	"udp"	"ECNP"
"activememory"	"2859"	"tcp"	"Active Memory"
"activememory"	"2859"	"udp"	"Active Memory"
"ttg-protocol"	"2862"	"tcp"	"TTG Protocol"
"ttg-protocol"	"2862"	"udp"	"TTG Protocol"
"sonardata"	"2863"	"tcp"	"Sonar Data"
"sonardata"	"2863"	"udp"	"Sonar Data"
"astromed-main"	"2864"	"tcp"	"main 5001 cmd"
"astromed-main"	"2864"	"udp"	"main 5001 cmd"
"pit-vpn"	"2865"	"tcp"	"pit-vpn"
"pit-vpn"	"2865"	"udp"	"pit-vpn"
"iwlistener"	"2866"	"tcp"	"iwlistener"
"iwlistener"	"2866"	"udp"	"iwlistener"
"esps-portal"	"2867"	"tcp"	"esps-portal"
"esps-portal"	"2867"	"udp"	"esps-portal"
"npep-messaging"	"2868"	"tcp"	"NPEP Messaging"
"npep-messaging"	"2868"	"udp"	"NPEP Messaging"
"icslap"	"2869"	"tcp"	"ICSLAP"
"icslap"	"2869"	"udp"	"ICSLAP"
"daishi"	"2870"	"tcp"	"daishi"
"daishi"	"2870"	"udp"	"daishi"
"msi-selectplay"	"2871"	"tcp"	"MSI Select Play"
"msi-selectplay"	"2871"	"udp"	"MSI Select Play"
"radix"	"2872"	"tcp"	"RADIX"
"radix"	"2872"	"udp"	"RADIX"
"sps-tunnel"	"2876"	"tcp"	"SPS Tunnel"
"sps-tunnel"	"2876"	"udp"	"SPS Tunnel"
"bluelance"	"2877"	"tcp"	"BLUELANCE"
"bluelance"	"2877"	"udp"	"BLUELANCE"
"aap"	"2878"	"tcp"	"AAP"
"aap"	"2878"	"udp"	"AAP"
"ucentric-ds"	"2879"	"tcp"	"ucentric-ds"
"ucentric-ds"	"2879"	"udp"	"ucentric-ds"
"synapse"	"2880"	"tcp"	"Synapse Transport"
"synapse"	"2880"	"udp"	"Synapse Transport"
"ndsp"	"2881"	"tcp"	"NDSP"
"ndsp"	"2881"	"udp"	"NDSP"
"ndtp"	"2882"	"tcp"	"NDTP"
"ndtp"	"2882"	"udp"	"NDTP"
"ndnp"	"2883"	"tcp"	"NDNP"
"ndnp"	"2883"	"udp"	"NDNP"
"flashmsg"	"2884"	"tcp"	"Flash Msg"
"flashmsg"	"2884"	"udp"	"Flash Msg"
"topflow"	"2885"	"tcp"	"TopFlow"
"topflow"	"2885"	"udp"	"TopFlow"
"responselogic"	"2886"	"tcp"	"RESPONSELOGIC"
"responselogic"	"2886"	"udp"	"RESPONSELOGIC"
"aironetddp"	"2887"	"tcp"	"aironet"
"aironetddp"	"2887"	"udp"	"aironet"
"spcsdlobby"	"2888"	"tcp"	"SPCSDLOBBY"
"spcsdlobby"	"2888"	"udp"	"SPCSDLOBBY"
"rsom"	"2889"	"tcp"	"RSOM"
"rsom"	"2889"	"udp"	"RSOM"
"cspclmulti"	"2890"	"tcp"	"CSPCLMULTI"
"cspclmulti"	"2890"	"udp"	"CSPCLMULTI"
"cinegrfx-elmd"	"2891"	"tcp"	"CINEGRFX-ELMD License Manager"
"cinegrfx-elmd"	"2891"	"udp"	"CINEGRFX-ELMD License Manager"
"snifferdata"	"2892"	"tcp"	"SNIFFERDATA"
"snifferdata"	"2892"	"udp"	"SNIFFERDATA"
"vseconnector"	"2893"	"tcp"	"VSECONNECTOR"
"vseconnector"	"2893"	"udp"	"VSECONNECTOR"
"abacus-remote"	"2894"	"tcp"	"ABACUS-REMOTE"
"abacus-remote"	"2894"	"udp"	"ABACUS-REMOTE"
"natuslink"	"2895"	"tcp"	"NATUS LINK"
"natuslink"	"2895"	"udp"	"NATUS LINK"
"citrix-rtmp"	"2897"	"tcp"	"Citrix RTMP"
"citrix-rtmp"	"2897"	"udp"	"Citrix RTMP"
"appliance-cfg"	"2898"	"tcp"	"APPLIANCE-CFG"
"appliance-cfg"	"2898"	"udp"	"APPLIANCE-CFG"
"powergemplus"	"2899"	"tcp"	"POWERGEMPLUS"
"powergemplus"	"2899"	"udp"	"POWERGEMPLUS"
"quicksuite"	"2900"	"tcp"	"QUICKSUITE"
"quicksuite"	"2900"	"udp"	"QUICKSUITE"
"allstorcns"	"2901"	"tcp"	"ALLSTORCNS"
"allstorcns"	"2901"	"udp"	"ALLSTORCNS"
"netaspi"	"2902"	"tcp"	"NET ASPI"
"netaspi"	"2902"	"udp"	"NET ASPI"
"suitcase"	"2903"	"tcp"	"SUITCASE"
"suitcase"	"2903"	"udp"	"SUITCASE"
"mao"	"2908"	"tcp"	"mao"
"mao"	"2908"	"udp"	"mao"
"funk-dialout"	"2909"	"tcp"	"Funk Dialout"
"funk-dialout"	"2909"	"udp"	"Funk Dialout"
"tdaccess"	"2910"	"tcp"	"TDAccess"
"tdaccess"	"2910"	"udp"	"TDAccess"
"blockade"	"2911"	"tcp"	"Blockade"
"blockade"	"2911"	"udp"	"Blockade"
"epicon"	"2912"	"tcp"	"Epicon"
"epicon"	"2912"	"udp"	"Epicon"
"boosterware"	"2913"	"tcp"	"Booster Ware"
"boosterware"	"2913"	"udp"	"Booster Ware"
"gamelobby"	"2914"	"tcp"	"Game Lobby"
"gamelobby"	"2914"	"udp"	"Game Lobby"
"tksocket"	"2915"	"tcp"	"TK Socket"
"tksocket"	"2915"	"udp"	"TK Socket"
"kastenchasepad"	"2918"	"tcp"	"Kasten Chase Pad"
"kastenchasepad"	"2918"	"udp"	"Kasten Chase Pad"
"roboer"	"2919"	"tcp"	"ROBOER"
"roboer"	"2919"	"udp"	"ROBOER"
"roboeda"	"2920"	"tcp"	"ROBOEDA"
"roboeda"	"2920"	"udp"	"ROBOEDA"
"cesdcdman"	"2921"	"tcp"	"CESD Contents Delivery Management"
"cesdcdman"	"2921"	"udp"	"CESD Contents Delivery Management"
"cesdcdtrn"	"2922"	"tcp"	"CESD Contents Delivery Data Transfer"
"cesdcdtrn"	"2922"	"udp"	"CESD Contents Delivery Data Transfer"
"wta-wsp-wtp-s"	"2923"	"tcp"	"WTA-WSP-WTP-S"
"wta-wsp-wtp-s"	"2923"	"udp"	"WTA-WSP-WTP-S"
"precise-vip"	"2924"	"tcp"	"PRECISE-VIP"
"precise-vip"	"2924"	"udp"	"PRECISE-VIP"
"mobile-file-dl"	"2926"	"tcp"	"MOBILE-FILE-DL"
"mobile-file-dl"	"2926"	"udp"	"MOBILE-FILE-DL"
"unimobilectrl"	"2927"	"tcp"	"UNIMOBILECTRL"
"unimobilectrl"	"2927"	"udp"	"UNIMOBILECTRL"
"redstone-cpss"	"2928"	"tcp"	"REDSTONE-CPSS"
"redstone-cpss"	"2928"	"udp"	"REDSTONE-CPSS"
"amx-webadmin"	"2929"	"tcp"	"AMX-WEBADMIN"
"amx-webadmin"	"2929"	"udp"	"AMX-WEBADMIN"
"amx-weblinx"	"2930"	"tcp"	"AMX-WEBLINX"
"amx-weblinx"	"2930"	"udp"	"AMX-WEBLINX"
"circle-x"	"2931"	"tcp"	"Circle-X"
"circle-x"	"2931"	"udp"	"Circle-X"
"incp"	"2932"	"tcp"	"INCP"
"incp"	"2932"	"udp"	"INCP"
"qtp"	"2935"	"tcp"	"QTP"
"qtp"	"2935"	"udp"	"QTP"
"otpatch"	"2936"	"tcp"	"OTPatch"
"otpatch"	"2936"	"udp"	"OTPatch"
"pnaconsult-lm"	"2937"	"tcp"	"PNACONSULT-LM"
"pnaconsult-lm"	"2937"	"udp"	"PNACONSULT-LM"
"ttnrepository"	"2943"	"tcp"	"TTNRepository"
"ttnrepository"	"2943"	"udp"	"TTNRepository"
"fjsvmpor"	"2946"	"tcp"	"FJSVmpor"
"fjsvmpor"	"2946"	"udp"	"FJSVmpor"
"gpsd"	"2947"	"tcp"	"GPSD"
"gpsd"	"2947"	"udp"	"GPSD"
"wap-push"	"2948"	"tcp"	"WAP PUSH"
"wap-push"	"2948"	"udp"	"WAP PUSH"
"wap-pushsecure"	"2949"	"tcp"	"WAP PUSH SECURE"
"wap-pushsecure"	"2949"	"udp"	"WAP PUSH SECURE"
"esip"	"2950"	"tcp"	"ESIP"
"esip"	"2950"	"udp"	"ESIP"
"ottp"	"2951"	"tcp"	"OTTP"
"ottp"	"2951"	"udp"	"OTTP"
"mpfwsas"	"2952"	"tcp"	"MPFWSAS"
"mpfwsas"	"2952"	"udp"	"MPFWSAS"
"ovalarmsrv"	"2953"	"tcp"	"OVALARMSRV"
"ovalarmsrv"	"2953"	"udp"	"OVALARMSRV"
"ovalarmsrv-cmd"	"2954"	"tcp"	"OVALARMSRV-CMD"
"ovalarmsrv-cmd"	"2954"	"udp"	"OVALARMSRV-CMD"
"csnotify"	"2955"	"tcp"	"CSNOTIFY"
"csnotify"	"2955"	"udp"	"CSNOTIFY"
"ovrimosdbman"	"2956"	"tcp"	"OVRIMOSDBMAN"
"ovrimosdbman"	"2956"	"udp"	"OVRIMOSDBMAN"
"rmopagt"	"2959"	"tcp"	"RMOPAGT"
"rmopagt"	"2959"	"udp"	"RMOPAGT"
"dfoxserver"	"2960"	"tcp"	"DFOXSERVER"
"dfoxserver"	"2960"	"udp"	"DFOXSERVER"
"boldsoft-lm"	"2961"	"tcp"	"BOLDSOFT-LM"
"boldsoft-lm"	"2961"	"udp"	"BOLDSOFT-LM"
"iph-policy-cli"	"2962"	"tcp"	"IPH-POLICY-CLI"
"iph-policy-cli"	"2962"	"udp"	"IPH-POLICY-CLI"
"iph-policy-adm"	"2963"	"tcp"	"IPH-POLICY-ADM"
"iph-policy-adm"	"2963"	"udp"	"IPH-POLICY-ADM"
"bullant-srap"	"2964"	"tcp"	"BULLANT SRAP"
"bullant-srap"	"2964"	"udp"	"BULLANT SRAP"
"bullant-rap"	"2965"	"tcp"	"BULLANT RAP"
"bullant-rap"	"2965"	"udp"	"BULLANT RAP"
"idp-infotrieve"	"2966"	"tcp"	"IDP-INFOTRIEVE"
"idp-infotrieve"	"2966"	"udp"	"IDP-INFOTRIEVE"
"ssc-agent"	"2967"	"tcp"	"SSC-AGENT"
"ssc-agent"	"2967"	"udp"	"SSC-AGENT"
"enpp"	"2968"	"tcp"	"ENPP"
"enpp"	"2968"	"udp"	"ENPP"
"essp"	"2969"	"tcp"	"ESSP"
"essp"	"2969"	"udp"	"ESSP"
"index-net"	"2970"	"tcp"	"INDEX-NET"
"index-net"	"2970"	"udp"	"INDEX-NET"
"netclip"	"2971"	"tcp"	"NetClip clipboard daemon"
"netclip"	"2971"	"udp"	"NetClip clipboard daemon"
"pmsm-webrctl"	"2972"	"tcp"	"PMSM Webrctl"
"pmsm-webrctl"	"2972"	"udp"	"PMSM Webrctl"
"svnetworks"	"2973"	"tcp"	"SV Networks"
"svnetworks"	"2973"	"udp"	"SV Networks"
"signal"	"2974"	"tcp"	"Signal"
"signal"	"2974"	"udp"	"Signal"
"fjmpcm"	"2975"	"tcp"	"Fujitsu Configuration Management Service"
"fjmpcm"	"2975"	"udp"	"Fujitsu Configuration Management Service"
"cns-srv-port"	"2976"	"tcp"	"CNS Server Port"
"cns-srv-port"	"2976"	"udp"	"CNS Server Port"
"ttc-etap-ns"	"2977"	"tcp"	"TTCs Enterprise Test Access Protocol - NS"
"ttc-etap-ns"	"2977"	"udp"	"TTCs Enterprise Test Access Protocol - NS"
"ttc-etap-ds"	"2978"	"tcp"	"TTCs Enterprise Test Access Protocol - DS"
"ttc-etap-ds"	"2978"	"udp"	"TTCs Enterprise Test Access Protocol - DS"
"wimd"	"2980"	"tcp"	"Instant Messaging Service"
"wimd"	"2980"	"udp"	"Instant Messaging Service"
"mylxamport"	"2981"	"tcp"	"MYLXAMPORT"
"mylxamport"	"2981"	"udp"	"MYLXAMPORT"
"iwb-whiteboard"	"2982"	"tcp"	"IWB-WHITEBOARD"
"iwb-whiteboard"	"2982"	"udp"	"IWB-WHITEBOARD"
"netplan"	"2983"	"tcp"	"NETPLAN"
"netplan"	"2983"	"udp"	"NETPLAN"
"hpidsadmin"	"2984"	"tcp"	"HPIDSADMIN"
"hpidsadmin"	"2984"	"udp"	"HPIDSADMIN"
"hpidsagent"	"2985"	"tcp"	"HPIDSAGENT"
"hpidsagent"	"2985"	"udp"	"HPIDSAGENT"
"stonefalls"	"2986"	"tcp"	"STONEFALLS"
"stonefalls"	"2986"	"udp"	"STONEFALLS"
"identify"	"2987"	"tcp"	"identify"
"identify"	"2987"	"udp"	"identify"
"hippad"	"2988"	"tcp"	"HIPPA Reporting Protocol"
"hippad"	"2988"	"udp"	"HIPPA Reporting Protocol"
"zarkov"	"2989"	"tcp"	"ZARKOV Intelligent Agent Communication"
"zarkov"	"2989"	"udp"	"ZARKOV Intelligent Agent Communication"
"boscap"	"2990"	"tcp"	"BOSCAP"
"boscap"	"2990"	"udp"	"BOSCAP"
"wkstn-mon"	"2991"	"tcp"	"WKSTN-MON"
"wkstn-mon"	"2991"	"udp"	"WKSTN-MON"
"idrs"	"2995"	"tcp"	"IDRS"
"idrs"	"2995"	"udp"	"IDRS"
"vsixml"	"2996"	"tcp"	"vsixml"
"vsixml"	"2996"	"udp"	"vsixml"
"rebol"	"2997"	"tcp"	"REBOL"
"rebol"	"2997"	"udp"	"REBOL"
"realsecure"	"2998"	"tcp"	"Real Secure"
"realsecure"	"2998"	"udp"	"Real Secure"
"remoteware-un"	"2999"	"tcp"	"RemoteWare Unassigned"
"remoteware-un"	"2999"	"udp"	"RemoteWare Unassigned"
"hbci"	"3000"	"tcp"	"HBCI"
"hbci"	"3000"	"udp"	"HBCI"
"remoteware-cl"	"3000"	"tcp"	"RemoteWare Client"
"remoteware-cl"	"3000"	"udp"	"RemoteWare Client"
"redwood-broker"	"3001"	"tcp"	"Redwood Broker"
"redwood-broker"	"3001"	"udp"	"Redwood Broker"
"exlm-agent"	"3002"	"tcp"	"EXLM Agent"
"exlm-agent"	"3002"	"udp"	"EXLM Agent"
"remoteware-srv"	"3002"	"tcp"	"RemoteWare Server"
"remoteware-srv"	"3002"	"udp"	"RemoteWare Server"
"cgms"	"3003"	"tcp"	"CGMS"
"cgms"	"3003"	"udp"	"CGMS"
"csoftragent"	"3004"	"tcp"	"Csoft Agent"
"csoftragent"	"3004"	"udp"	"Csoft Agent"
"geniuslm"	"3005"	"tcp"	"Genius License Manager"
"geniuslm"	"3005"	"udp"	"Genius License Manager"
"ii-admin"	"3006"	"tcp"	"Instant Internet Admin"
"ii-admin"	"3006"	"udp"	"Instant Internet Admin"
"lotusmtap"	"3007"	"tcp"	"Lotus Mail Tracking Agent Protocol"
"lotusmtap"	"3007"	"udp"	"Lotus Mail Tracking Agent Protocol"
"midnight-tech"	"3008"	"tcp"	"Midnight Technologies"
"midnight-tech"	"3008"	"udp"	"Midnight Technologies"
"pxc-ntfy"	"3009"	"tcp"	"PXC-NTFY"
"pxc-ntfy"	"3009"	"udp"	"PXC-NTFY"
"gw"	"3010"	"tcp"	"Telerate Workstation"
"ping-pong"	"3010"	"udp"	"Telerate Workstation"
"trusted-web"	"3011"	"tcp"	"Trusted Web"
"trusted-web"	"3011"	"udp"	"Trusted Web"
"twsdss"	"3012"	"tcp"	"Trusted Web Client"
"twsdss"	"3012"	"udp"	"Trusted Web Client"
"gilatskysurfer"	"3013"	"tcp"	"Gilat Sky Surfer"
"gilatskysurfer"	"3013"	"udp"	"Gilat Sky Surfer"
"nati-dstp"	"3015"	"tcp"	"NATI DSTP"
"nati-dstp"	"3015"	"udp"	"NATI DSTP"
"cifs"	"3020"	"tcp"	"CIFS"
"cifs"	"3020"	"udp"	"CIFS"
"agriserver"	"3021"	"tcp"	"AGRI Server"
"agriserver"	"3021"	"udp"	"AGRI Server"
"csregagent"	"3022"	"tcp"	"CSREGAGENT"
"csregagent"	"3022"	"udp"	"CSREGAGENT"
"magicnotes"	"3023"	"tcp"	"magicnotes"
"magicnotes"	"3023"	"udp"	"magicnotes"
"arepa-raft"	"3025"	"tcp"	"Arepa Raft "
"arepa-raft"	"3025"	"udp"	"Arepa Raft "
"agri-gateway"	"3026"	"tcp"	"AGRI Gateway"
"agri-gateway"	"3026"	"udp"	"AGRI Gateway"
"arepa-cas"	"3030"	"tcp"	"Arepa Cas"
"arepa-cas"	"3030"	"udp"	"Arepa Cas"
"eppc"	"3031"	"tcp"	"Remote AppleEvents/PPC Toolbox"
"eppc"	"3031"	"udp"	"Remote AppleEvents/PPC Toolbox"
"redwood-chat"	"3032"	"tcp"	"Redwood Chat"
"redwood-chat"	"3032"	"udp"	"Redwood Chat"
"pdb"	"3033"	"tcp"	"PDB"
"pdb"	"3033"	"udp"	"PDB"
"osmosis-aeea"	"3034"	"tcp"	"Osmosis / Helix (R) AEEA Port"
"osmosis-aeea"	"3034"	"udp"	"Osmosis / Helix (R) AEEA Port"
"fjsv-gssagt"	"3035"	"tcp"	"FJSV gssagt"
"fjsv-gssagt"	"3035"	"udp"	"FJSV gssagt"
"hagel-dump"	"3036"	"tcp"	"Hagel DUMP"
"hagel-dump"	"3036"	"udp"	"Hagel DUMP"
"hp-san-mgmt"	"3037"	"tcp"	"HP SAN Mgmt"
"hp-san-mgmt"	"3037"	"udp"	"HP SAN Mgmt"
"santak-ups"	"3038"	"tcp"	"Santak UPS"
"santak-ups"	"3038"	"udp"	"Santak UPS"
"cogitate"	"3039"	"tcp"	"Cogitate, Inc."
"cogitate"	"3039"	"udp"	"Cogitate, Inc."
"tomato-springs"	"3040"	"tcp"	"Tomato Springs"
"tomato-springs"	"3040"	"udp"	"Tomato Springs"
"di-traceware"	"3041"	"tcp"	"di-traceware"
"di-traceware"	"3041"	"udp"	"di-traceware"
"journee"	"3042"	"tcp"	"journee"
"journee"	"3042"	"udp"	"journee"
"brp"	"3043"	"tcp"	"BRP"
"brp"	"3043"	"udp"	"BRP"
"epp"	"3044"	"tcp"	"EndPoint Protocol"
"epp"	"3044"	"udp"	"EndPoint Protocol"
"responsenet"	"3045"	"tcp"	"ResponseNet"
"responsenet"	"3045"	"udp"	"ResponseNet"
"di-ase"	"3046"	"tcp"	"di-ase"
"di-ase"	"3046"	"udp"	"di-ase"
"hlserver"	"3047"	"tcp"	"Fast Security HL Server"
"hlserver"	"3047"	"udp"	"Fast Security HL Server"
"pctrader"	"3048"	"tcp"	"Sierra Net PC Trader"
"pctrader"	"3048"	"udp"	"Sierra Net PC Trader"
"nsws"	"3049"	"tcp"	"NSWS"
"nsws"	"3049"	"udp"	"NSWS"
"galaxy-server"	"3051"	"tcp"	"Galaxy Server"
"galaxy-server"	"3051"	"udp"	"Galaxy Server"
"dsom-server"	"3053"	"tcp"	"dsom-server"
"dsom-server"	"3053"	"udp"	"dsom-server"
"amt-cnf-prot"	"3054"	"tcp"	"AMT CNF PROT"
"amt-cnf-prot"	"3054"	"udp"	"AMT CNF PROT"
"policyserver"	"3055"	"tcp"	"Policy Server"
"policyserver"	"3055"	"udp"	"Policy Server"
"cdl-server"	"3056"	"tcp"	"CDL Server"
"cdl-server"	"3056"	"udp"	"CDL Server"
"goahead-fldup"	"3057"	"tcp"	"GoAhead FldUp"
"goahead-fldup"	"3057"	"udp"	"GoAhead FldUp"
"videobeans"	"3058"	"tcp"	"videobeans"
"videobeans"	"3058"	"udp"	"videobeans"
"qsoft"	"3059"	"tcp"	"qsoft"
"qsoft"	"3059"	"udp"	"qsoft"
"interserver"	"3060"	"tcp"	"interserver"
"interserver"	"3060"	"udp"	"interserver"
"cautcpd"	"3061"	"tcp"	"cautcpd"
"cautcpd"	"3061"	"udp"	"cautcpd"
"ncacn-ip-tcp"	"3062"	"tcp"	"ncacn-ip-tcp"
"ncacn-ip-tcp"	"3062"	"udp"	"ncacn-ip-tcp"
"ncadg-ip-udp"	"3063"	"tcp"	"ncadg-ip-udp"
"ncadg-ip-udp"	"3063"	"udp"	"ncadg-ip-udp"
"rprt"	"3064"	"tcp"	"Remote Port Redirector"
"rprt"	"3064"	"udp"	"Remote Port Redirector"
"slinterbase"	"3065"	"tcp"	"slinterbase"
"slinterbase"	"3065"	"udp"	"slinterbase"
"netattachsdmp"	"3066"	"tcp"	"NETATTACHSDMP"
"netattachsdmp"	"3066"	"udp"	"NETATTACHSDMP"
"fjhpjp"	"3067"	"tcp"	"FJHPJP"
"fjhpjp"	"3067"	"udp"	"FJHPJP"
"mgxswitch"	"3070"	"tcp"	"MGXSWITCH"
"mgxswitch"	"3070"	"udp"	"MGXSWITCH"
"csd-mgmt-port"	"3071"	"tcp"	"ContinuStor Manager Port"
"csd-mgmt-port"	"3071"	"udp"	"ContinuStor Manager Port"
"csd-monitor"	"3072"	"tcp"	"ContinuStor Monitor Port"
"csd-monitor"	"3072"	"udp"	"ContinuStor Monitor Port"
"vcrp"	"3073"	"tcp"	"Very simple chatroom prot"
"vcrp"	"3073"	"udp"	"Very simple chatroom prot"
"xbox"	"3074"	"tcp"	"Xbox game port"
"xbox"	"3074"	"udp"	"Xbox game port"
